id,extra_features_lst,extra_features_count,abs,airbags,airconditioning,alarm,alloywheels,am/fmradio,analogeaircondition,anti-theftsystem,aux,backpowerwindows,bluetooth,cassetteradio,cdchanger,cdplayer,centrallock,closingmirrors,cruisecontrol,driverairbag,dvdplayer,ebd,electricchairs,electricmirrors,electronicwindow,eps,esp,fabricbrushes,foglight,foglights,frontpowerwindows,frontsensors,gps,intelligentparkingsystem,keyless,leatherseats,multifunction,navigationsystem,off-roadtyres,passengerairbag,powerlocks,powermirrors,powerseats,powersteering,powerwindows,premiumwheels/rims,rearcamera,rearspoiler,rearviewcamera,roofrack,sensors,sideairbag,startengine,steptronic,sunroof,tintedglass,touchactivateddoorlock,touchscreen,tractioncontrol,usb
100,"['aux' 'abs' 'usb' 'analogeaircondition' 'powermirrors' 'electronicwindow'
 'airbags']",7,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101,"['keyless' 'aux' 'abs' 'bluetooth' 'analogeaircondition' 'powermirrors'
 'electronicwindow' 'airbags']",8,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'leatherseats'
 'powersteering' 'powerwindows']",8,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,"['aux' 'abs' 'analogeaircondition' 'powermirrors' 'electronicwindow'
 'airbags']",6,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,"['abs' 'airconditioning' 'am/fmradio' 'ebd' 'foglights' 'leatherseats'
 'powermirrors' 'powersteering' 'powerwindows']",9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,"['keyless' 'aux' 'abs' 'bluetooth' 'usb' 'analogeaircondition'
 'touchscreen' 'sensors' 'powermirrors' 'electronicwindow' 'airbags']",11,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
111,"['aux' 'abs' 'bluetooth' 'usb' 'analogeaircondition' 'powermirrors'
 'electronicwindow' 'airbags']",8,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112,['analogeaircondition' 'airbags'],2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,['analogeaircondition' 'airbags'],2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,['analogeaircondition' 'airbags'],2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,['analogeaircondition' 'airbags'],2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,"['aux' 'abs' 'analogeaircondition' 'powermirrors' 'electronicwindow'
 'airbags']",6,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,"['aux' 'abs' 'analogeaircondition' 'powermirrors' 'electronicwindow'
 'airbags']",6,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,"['keyless' 'aux' 'abs' 'bluetooth' 'analogeaircondition' 'sensors'
 'powermirrors' 'electronicwindow' 'airbags']",9,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119,['aux' 'abs' 'bluetooth' 'analogeaircondition' 'powermirrors' 'airbags'],6,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,['analogeaircondition' 'airbags'],2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,['aux' 'abs' 'bluetooth' 'analogeaircondition' 'powermirrors' 'airbags'],6,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,"['keyless' 'aux' 'abs' 'bluetooth' 'usb' 'analogeaircondition'
 'powermirrors' 'electronicwindow' 'airbags']",9,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123,"['keyless' 'aux' 'abs' 'bluetooth' 'usb' 'analogeaircondition'
 'touchscreen' 'sensors' 'powermirrors' 'electronicwindow' 'airbags']",11,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
124,"['abs' 'airconditioning' 'airbags' 'am/fmradio' 'bluetooth' 'foglights'
 'powerlocks' 'powersteering' 'powerwindows' 'touchscreen' 'usb']",11,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
125,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'cruisecontrol' 'ebd' 'foglights' 'keyless' 'powerlocks' 'powermirrors'
 'powersteering' 'powerwindows' 'premiumwheels/rims' 'usb']",17,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126,['abs' 'airconditioning' 'airbags' 'am/fmradio' 'aux' 'powerwindows'],6,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux'
 'leatherseats' 'powerlocks' 'powermirrors' 'powerwindows' 'usb']",11,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'ebd' 'foglights' 'sensors' 'powerlocks' 'powermirrors' 'powersteering'
 'powerwindows']",14,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129,"['electricmirrors' 'airconditioning' 'leatherseats' 'keyless'
 'powersteering' 'backpowerwindows' 'frontpowerwindows' 'usb' 'bluetooth'
 'multifunction' 'cdplayer' 'aux' 'abs' 'anti-theftsystem' 'driverairbag'
 'ebd' 'passengerairbag' 'sensors' 'rearcamera' 'foglight' 'startengine'
 'alarm' 'gps' 'cruisecontrol' 'alloywheels' 'centrallock']",26,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
130,['aux' 'abs' 'bluetooth' 'analogeaircondition' 'powermirrors' 'airbags'],6,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'foglights'
 'leatherseats' 'sensors' 'powerlocks' 'powermirrors' 'powersteering'
 'powerwindows' 'usb']",14,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
134,"['closingmirrors' 'airconditioning' 'leatherseats' 'keyless' 'touchscreen'
 'powersteering' 'electricmirrors' 'backpowerwindows' 'tintedglass'
 'frontpowerwindows' 'bluetooth' 'multifunction' 'aux' 'abs' 'sensors'
 'driverairbag' 'ebd' 'passengerairbag' 'anti-theftsystem' 'rearcamera'
 'startengine' 'foglight' 'alarm' 'centrallock' 'rearspoiler'
 'alloywheels']",26,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0
135,"['electricmirrors' 'keyless' 'leatherseats' 'intelligentparkingsystem'
 'powersteering' 'airconditioning' 'tintedglass' 'frontpowerwindows'
 'backpowerwindows' 'cassetteradio' 'cdplayer' 'aux' 'multifunction' 'usb'
 'driverairbag' 'passengerairbag' 'anti-theftsystem' 'abs' 'ebd'
 'centrallock' 'foglight' 'rearspoiler' 'alloywheels' 'alarm']",24,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
137,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'ebd' 'foglights' 'keyless' 'powerlocks' 'powermirrors' 'powersteering'
 'powerwindows' 'premiumwheels/rims']",15,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'cruisecontrol' 'keyless' 'powerlocks' 'powermirrors' 'powerwindows'
 'usb']",13,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
139,"['airconditioning' 'airbags' 'am/fmradio' 'foglights' 'leatherseats'
 'sensors' 'powerlocks' 'powermirrors' 'powersteering' 'powerwindows'
 'premiumwheels/rims' 'usb']",12,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
140,['analogeaircondition' 'airbags'],2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,"['keyless' 'abs' 'bluetooth' 'usb' 'tractioncontrol' 'analogeaircondition'
 'powermirrors' 'electronicwindow' 'airbags']",9,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
146,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'ebd'
 'foglights' 'powerlocks' 'powersteering' 'powerwindows'
 'premiumwheels/rims' 'usb']",13,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148,"['aux' 'abs' 'analogeaircondition' 'powermirrors' 'electronicwindow'
 'airbags']",6,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,"['abs' 'airconditioning' 'alarm' 'am/fmradio' 'bluetooth' 'foglights'
 'keyless' 'off-roadtyres' 'sensors' 'powerlocks' 'powermirrors'
 'powersteering' 'powerwindows' 'premiumwheels/rims' 'rearviewcamera'
 'touchscreen' 'usb']",17,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
151,"['abs' 'airconditioning' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'foglights' 'powerlocks' 'powersteering' 'powerwindows' 'usb']",11,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154,"['abs' 'airconditioning' 'alarm' 'am/fmradio' 'ebd' 'foglights' 'keyless'
 'leatherseats' 'sensors' 'powerlocks' 'powersteering' 'powerwindows'
 'roofrack' 'usb']",14,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
155,"['keyless' 'aux' 'abs' 'bluetooth' 'usb' 'analogeaircondition'
 'powermirrors' 'electronicwindow' 'airbags']",9,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156,"['keyless' 'aux' 'abs' 'bluetooth' 'analogeaircondition' 'powermirrors'
 'electronicwindow' 'airbags']",8,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'cruisecontrol' 'ebd' 'foglights' 'keyless' 'leatherseats' 'sensors'
 'powerlocks' 'powermirrors' 'powerseats' 'powersteering' 'powerwindows'
 'premiumwheels/rims' 'rearviewcamera' 'roofrack' 'sunroof' 'touchscreen'
 'usb']",24,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
158,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'foglights'
 'leatherseats' 'powerlocks' 'powermirrors' 'powersteering' 'powerwindows'
 'usb']",13,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'ebd'
 'foglights' 'powerlocks' 'powermirrors' 'powersteering' 'powerwindows']",12,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'ebd'
 'foglights' 'leatherseats' 'powerlocks' 'powermirrors' 'powersteering'
 'powerwindows']",13,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'ebd' 'foglights' 'keyless' 'leatherseats' 'off-roadtyres' 'sensors'
 'powerlocks' 'powermirrors' 'powersteering' 'powerwindows'
 'premiumwheels/rims' 'rearviewcamera' 'touchscreen' 'usb']",21,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
164,"['leatherseats' 'keyless' 'sunroof' 'fabricbrushes' 'powersteering'
 'electricmirrors' 'intelligentparkingsystem' 'closingmirrors'
 'airconditioning' 'backpowerwindows' 'tintedglass' 'frontpowerwindows'
 'usb' 'bluetooth' 'multifunction' 'cassetteradio' 'cdchanger' 'cdplayer'
 'aux' 'anti-theftsystem' 'frontsensors' 'driverairbag' 'ebd' 'sensors'
 'eps' 'passengerairbag' 'sideairbag' 'abs' 'foglight' 'alloywheels'
 'centrallock' 'rearcamera' 'gps' 'rearspoiler' 'alarm' 'cruisecontrol']",36,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
165,"['airconditioning' 'powersteering' 'keyless' 'touchscreen'
 'electricmirrors' 'backpowerwindows' 'tintedglass' 'frontpowerwindows'
 'multifunction' 'aux' 'anti-theftsystem' 'driverairbag' 'ebd'
 'passengerairbag' 'abs' 'foglight' 'alarm' 'rearcamera' 'alloywheels'
 'centrallock' 'rearspoiler']",21,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
166,"['airconditioning' 'keyless' 'backpowerwindows' 'tintedglass'
 'frontpowerwindows' 'driverairbag' 'passengerairbag' 'sideairbag' 'abs'
 'alloywheels']",10,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
167,"['electricmirrors' 'airconditioning' 'powersteering' 'keyless'
 'backpowerwindows' 'frontpowerwindows' 'cassetteradio' 'cdplayer' 'aux'
 'bluetooth' 'abs' 'driverairbag' 'sensors' 'centrallock' 'foglight'
 'rearspoiler' 'alarm']",17,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
168,"['electricmirrors' 'leatherseats' 'powersteering' 'frontpowerwindows'
 'backpowerwindows' 'tintedglass' 'cdplayer' 'cassetteradio' 'aux' 'abs'
 'centrallock' 'rearspoiler' 'foglight']",13,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
169,"['electricmirrors' 'leatherseats' 'powersteering' 'airconditioning'
 'keyless' 'frontpowerwindows' 'backpowerwindows' 'bluetooth'
 'cassetteradio' 'dvdplayer' 'aux' 'usb' 'abs' 'centrallock' 'foglight'
 'alarm']",16,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
171,"['keyless' 'electricmirrors' 'fabricbrushes' 'airconditioning'
 'tintedglass' 'frontpowerwindows' 'backpowerwindows' 'cassetteradio'
 'dvdplayer' 'cdplayer' 'ebd' 'driverairbag' 'sensors' 'passengerairbag'
 'abs' 'powerseats' 'alloywheels' 'foglight' 'alarm']",19,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
174,"['leatherseats' 'powersteering' 'airconditioning' 'sunroof' 'keyless'
 'frontpowerwindows' 'backpowerwindows' 'cdplayer' 'alloywheels' 'alarm']",10,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
175,"['powersteering' 'airconditioning' 'electricmirrors' 'keyless'
 'leatherseats' 'intelligentparkingsystem' 'frontpowerwindows'
 'backpowerwindows' 'tintedglass' 'aux' 'multifunction' 'usb'
 'cassetteradio' 'cdplayer' 'passengerairbag' 'anti-theftsystem' 'abs'
 'ebd' 'driverairbag' 'rearspoiler' 'alloywheels' 'alarm' 'centrallock'
 'foglight']",24,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
176,"['electricmirrors' 'airconditioning' 'leatherseats' 'keyless'
 'fabricbrushes' 'powersteering' 'frontpowerwindows' 'backpowerwindows'
 'tintedglass' 'aux' 'cassetteradio' 'cdchanger' 'multifunction' 'abs'
 'anti-theftsystem' 'driverairbag' 'passengerairbag' 'alarm' 'centrallock'
 'rearspoiler' 'foglight' 'alloywheels']",22,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
178,"['keyless' 'electricmirrors' 'closingmirrors' 'airconditioning'
 'fabricbrushes' 'frontpowerwindows' 'backpowerwindows' 'tintedglass'
 'aux' 'cdplayer' 'bluetooth' 'cassetteradio' 'multifunction' 'cdchanger'
 'sensors' 'anti-theftsystem' 'abs' 'alloywheels']",18,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
179,"['airconditioning' 'airbags' 'am/fmradio' 'powerlocks' 'powermirrors'
 'powerwindows' 'usb']",7,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
181,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'cruisecontrol' 'ebd' 'foglights' 'keyless' 'leatherseats'
 'navigationsystem' 'off-roadtyres' 'sensors' 'powerlocks' 'powermirrors'
 'powerseats' 'powersteering' 'powerwindows' 'premiumwheels/rims'
 'roofrack' 'usb']",23,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
183,"['airconditioning' 'airbags' 'bluetooth' 'off-roadtyres' 'powerlocks'
 'powermirrors' 'powersteering' 'powerwindows' 'premiumwheels/rims'
 'touchscreen' 'usb']",11,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
184,"['abs' 'airconditioning' 'airbags' 'am/fmradio' 'aux' 'bluetooth' 'ebd'
 'off-roadtyres' 'usb']",9,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
186,"['abs' 'airconditioning' 'airbags' 'aux' 'ebd' 'foglights' 'powerlocks'
 'powersteering' 'powerwindows']",9,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,['abs' 'airconditioning' 'am/fmradio' 'aux' 'powermirrors' 'powerwindows'],6,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,"['airconditioning' 'airbags' 'am/fmradio' 'bluetooth' 'cruisecontrol'
 'foglights' 'leatherseats' 'powerlocks' 'powermirrors' 'powersteering'
 'powerwindows']",11,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
